delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,cost_per_km,total_delivery_time_minutes,cost_per_minute,satisfaction_per_pound,customer_id,is_high_risk,override_intensity,has_proof_issue,service_quality_score
DL00115,O01132,D030,V116,H04,2025-05-04 01:04:00,2025-05-04 01:53:19.398895,OnTime,18.75,1,0,4.35,8.08,0.43093333333333333,49.32331491666667,0.1638170510974662,0.5383663366336633,C0588,1,0.05333333333333334,0,95.3
DL00116,O00121,D023,V047,H06,2025-10-14 13:45:00,2025-10-15 08:06:51.715228,Delayed,19.9,0,0,2.92,21.64,1.0874371859296483,1101.8619204666666,0.019639484401852193,0.13493530499075784,C0604,0,0.0,0,62.0
DL00117,O00559,D080,V119,H06,2025-04-24 08:49:00,2025-04-24 23:39:56.698972,Delayed,11.84,0,1,2.46,17.91,1.5126689189189189,890.9449828666667,0.020102251367276964,0.1373534338358459,C0167,0,0.0,1,59.13
DL00118,O00660,D143,V004,H01,2024-06-05 01:27:00,2024-06-05 16:05:09.661481,Failed,11.45,3,0,2.16,8.94,0.7807860262008733,878.1610246833334,0.010180365273241067,0.2416107382550336,C0288,1,0.26200873362445415,0,54.14
DL00119,O01011,D076,V037,H03,2024-02-28 07:57:00,2024-02-29 14:55:52.373220,Failed,32.37,3,0,1.71,25.09,0.7751004016064258,1858.872887,0.013497426411169125,0.06815464328417696,C0257,1,0.09267840593141799,0,53.34
DL00120,O00007,D128,V047,H06,2024-05-05 22:10:00,2024-05-06 07:05:17.555250,Delayed,9.07,1,1,3.93,9.76,1.076074972436604,535.2925875,0.018233019152352824,0.40266393442622955,C0001,0,0.11025358324145534,1,67.0
DL00121,O00091,D078,V100,H05,2024-03-14 02:36:00,2024-03-14 09:52:56.769516,OnTime,18.81,0,0,3.92,11.62,0.6177565124933546,436.9461586,0.026593665538177817,0.3373493975903615,C0564,0,0.0,0,93.25
DL00122,O00434,D122,V092,H01,2025-10-25 21:25:00,2025-10-25 20:15:00.000000,OnTime,29.52,4,0,4.63,10.56,0.35772357723577236,-70.0,,0.43844696969696967,C0500,0,0.13550135501355015,0,96.08
DL00123,O00284,D030,V025,H04,2024-04-02 13:26:00,2024-04-03 09:11:28.202168,OnTime,13.45,2,0,4.75,12.86,0.9561338289962825,1185.4700361333332,0.01084801775500431,0.3693623639191291,C0363,0,0.14869888475836432,0,96.67
DL00124,O00210,D113,V040,H05,2024-05-14 20:07:00,2024-05-15 00:02:59.084441,OnTime,14.23,2,0,4.78,19.49,1.36964160224877,235.98474068333334,0.08259008588251697,0.24525397639815294,C0347,0,0.14054813773717498,0,96.96
DL00125,O00472,D021,V109,H05,2024-02-22 10:05:00,2024-02-22 12:39:44.134262,OnTime,14.25,3,0,3.68,12.59,0.8835087719298246,154.73557103333334,0.08136461394056474,0.29229547259729943,C0636,0,0.21052631578947367,0,89.25
DL00126,O00547,D159,V001,H07,2024-04-09 14:36:00,2024-04-10 19:11:28.149157,Delayed,17.68,0,0,2.6,10.92,0.6176470588235294,1715.4691526166666,0.006365605574045638,0.2380952380952381,C0640,1,0.0,0,60.0
DL00127,O01072,D026,V099,H02,2024-10-05 00:19:00,2024-10-05 18:08:10.081712,Delayed,16.56,2,0,2.12,11.9,0.7185990338164252,1069.1680285333334,0.011130149501687043,0.1781512605042017,C0384,1,0.12077294685990339,0,55.57
DL00128,O00868,D089,V099,H07,2024-05-18 16:31:00,2024-05-18 18:54:46.916689,OnTime,9.43,0,0,4.47,10.47,1.110286320254507,143.78194481666668,0.072818600508917,0.42693409742120336,C0037,0,0.0,0,96.69
DL00129,O00425,D030,V078,H08,2024-11-27 08:41:00,2024-11-27 12:07:10.344970,OnTime,21.27,3,0,5.0,11.59,0.5448989186647861,206.17241616666666,0.05621508548762808,0.4314063848144953,C0550,0,0.14104372355430184,0,98.33
DL00130,O00400,D113,V042,H03,2025-06-20 08:41:00,2025-06-20 12:30:11.038552,OnTime,17.1,0,0,3.87,13.53,0.7912280701754385,229.18397586666666,0.05903554098333387,0.28603104212860314,C0426,0,0.0,0,92.94
DL00131,O00890,D037,V096,H07,2025-07-05 10:26:00,2025-07-06 08:48:04.879458,OnTime,16.59,0,0,4.33,3.25,0.19590114526823388,1342.0813243,0.002421611821247217,1.3323076923076924,C0232,0,0.0,0,95.81
DL00132,O00688,D058,V061,H03,2024-04-25 08:29:00,2024-04-25 16:02:10.123558,OnTime,19.79,0,0,4.62,5.66,0.28600303183425974,453.16872596666667,0.01248982923066127,0.8162544169611308,C0332,0,0.0,0,97.62
DL00133,O00761,D083,V070,H03,2025-08-12 05:33:00,2025-08-12 17:33:17.788692,OnTime,17.73,1,0,3.29,10.88,0.613649182177101,720.2964782,0.015104891290304243,0.3023897058823529,C0237,0,0.05640157924421884,0,88.64
DL00134,O00334,D135,V071,H03,2024-05-23 12:01:00,2024-05-23 14:46:57.080638,OnTime,13.27,0,0,3.88,7.63,0.5749811605124341,165.95134396666666,0.04597733177462292,0.508519003931848,C0500,0,0.0,0,93.0
DL00135,O00225,D069,V075,H03,2025-07-28 04:31:00,2025-07-29 01:14:21.599308,Failed,10.34,2,0,3.6,9.3,0.8994197292069633,1243.3599884666667,0.007479732407561967,0.3870967741935484,C0290,1,0.19342359767891684,0,63.95
DL00136,O00527,D032,V106,H06,2024-04-05 06:41:00,2024-04-05 11:08:14.223396,OnTime,4.06,1,0,4.45,5.7,1.4039408866995076,267.2370566,0.02132937726720943,0.7807017543859649,C0203,0,0.24630541871921185,0,93.64
DL00137,O01216,D053,V109,H07,2025-08-28 20:12:00,2025-08-29 00:36:58.972872,Delayed,13.46,2,0,2.72,11.11,0.825408618127786,264.9828812,0.04192723676973892,0.24482448244824487,C0382,0,0.1485884101040119,0,58.99
DL00138,O00705,D019,V071,H04,2025-09-09 22:58:00,2025-09-10 05:00:03.368430,OnTime,11.23,2,0,4.75,15.22,1.3552983081032948,362.0561405,0.04203767951285444,0.3120893561103811,C0013,0,0.17809439002671415,0,96.32
DL00139,O01215,D140,V084,H05,2025-08-05 03:23:00,2025-08-05 12:37:39.102460,OnTime,12.23,0,0,3.57,13.59,1.1112019623875715,554.6517076666667,0.024501862722411897,0.26269315673289184,C0054,1,0.0,0,91.06
DL00140,O00656,D079,V050,H06,2025-01-08 00:27:00,2025-01-08 08:59:38.123736,Delayed,15.69,0,1,2.23,11.96,0.7622689611217337,512.6353956,0.023330421782525857,0.18645484949832775,C0211,0,0.0,1,57.69
DL00141,O00021,D166,V094,H04,2024-10-16 12:41:00,2024-10-16 12:59:34.243920,OnTime,10.45,1,0,4.77,7.89,0.7550239234449762,18.570732,0.42486208944267784,0.6045627376425855,C0218,0,0.09569377990430622,0,97.43
DL00142,O00612,D158,V016,H08,2025-05-19 20:32:00,2025-05-20 00:33:51.964249,OnTime,4.04,2,0,3.27,15.78,3.905940594059406,241.86607081666668,0.06524271861166159,0.20722433460076048,C0169,0,0.49504950495049505,0,83.31
DL00143,O00757,D026,V051,H04,2025-02-22 08:56:00,2025-02-23 01:28:41.984786,Delayed,22.37,0,0,3.64,19.33,0.8641037103263298,992.6997464333333,0.019472151644493386,0.18830832902224523,C0466,0,0.0,0,66.5
DL00144,O00170,D016,V016,H06,2024-06-24 09:02:00,2024-06-24 11:42:51.153127,OnTime,25.98,4,0,4.84,27.38,1.0538876058506543,160.85255211666666,0.1702180017643813,0.17677136596055515,C0005,0,0.15396458814472672,0,97.17
DL00145,O00668,D155,V081,H06,2025-07-11 00:42:00,2025-07-11 05:33:45.592088,OnTime,29.37,2,0,3.95,18.72,0.637385086823289,291.7598681333333,0.06416235419823065,0.21100427350427353,C0649,1,0.06809669731018045,0,92.63
DL00146,O00058,D052,V094,H03,2025-12-16 06:56:00,2025-12-16 09:52:51.274465,OnTime,22.04,0,0,4.37,6.16,0.279491833030853,176.85457441666668,0.034830877404884844,0.7094155844155844,C0083,0,0.0,0,96.06
DL00147,O01116,D123,V017,H06,2024-11-13 14:46:00,2024-11-13 19:29:47.090691,OnTime,1.21,1,0,4.08,14.96,12.363636363636365,283.78484485,0.05271599337134229,0.2727272727272727,C0556,0,0.8264462809917356,0,84.44
DL00148,O00817,D087,V120,H05,2025-12-31 09:02:00,2025-12-31 11:10:07.314150,OnTime,16.75,1,0,4.04,15.84,0.9456716417910448,128.1219025,0.12363225717788572,0.255050505050505,C0391,1,0.05970149253731343,0,93.29
DL00149,O00789,D024,V099,H08,2024-12-11 13:03:00,2024-12-11 17:56:25.028097,OnTime,5.74,2,0,3.83,3.72,0.6480836236933798,293.41713495,0.01267819618180755,1.0295698924731183,C0201,0,0.3484320557491289,0,88.55
DL00150,O01164,D083,V042,H07,2025-06-09 18:46:00,2025-06-10 07:04:10.945640,Delayed,10.43,0,0,2.83,10.61,1.0172579098753596,738.1824273333333,0.014373140848568253,0.26672950047125354,C0530,1,0.0,0,61.44
DL00151,O00376,D131,V048,H03,2025-01-21 09:34:00,2025-01-21 19:14:52.380038,OnTime,12.77,1,0,4.77,10.12,0.7924823805794832,580.8730006333333,0.017422052650004446,0.47134387351778656,C0286,0,0.07830853563038372,0,97.63
DL00152,O00146,D121,V047,H01,2025-10-10 01:22:00,2025-10-10 13:11:11.345292,OnTime,3.02,0,0,4.71,8.34,2.76158940397351,709.1890882,0.011759910211207335,0.564748201438849,C0168,0,0.0,0,98.19
DL00153,O00893,D115,V007,H01,2024-08-05 08:55:00,2024-08-06 02:10:16.054319,Failed,12.85,1,0,3.96,15.21,1.1836575875486381,1035.2675719833333,0.014691853982117066,0.2603550295857988,C0391,1,0.07782101167315175,0,67.58
DL00154,O00071,D018,V110,H08,2024-09-01 00:47:00,2024-09-01 02:07:26.317027,Failed,7.04,1,0,4.2,5.23,0.7428977272727273,80.43861711666666,0.06501852204165204,0.8030592734225621,C0109,1,0.14204545454545456,0,68.31
DL00155,O00061,D048,V052,H02,2024-07-12 03:31:00,2024-07-12 08:43:58.748726,OnTime,24.74,1,0,4.46,18.46,0.7461600646725951,312.9791454333333,0.05898156560700338,0.24160346695557963,C0289,0,0.04042037186742118,0,96.15
DL00156,O01086,D100,V085,H08,2024-03-05 21:40:00,2024-03-06 10:03:18.736184,Delayed,31.74,2,0,2.18,17.62,0.5551354757403907,743.3122697333333,0.023704707587191124,0.12372304199772985,C0276,0,0.06301197227473221,0,56.63
DL00157,O01089,D144,V040,H06,2025-05-18 05:27:00,2025-05-18 08:03:36.606151,OnTime,12.43,2,0,5.0,13.52,1.0876910699919549,156.61010251666667,0.08632904124790533,0.3698224852071006,C0035,0,0.16090104585679807,0,98.09
DL00158,O00643,D031,V072,H08,2025-04-10 19:05:00,2025-04-11 00:26:34.021654,Delayed,29.34,3,0,3.8,15.45,0.5265848670756647,321.56702756666664,0.04804597074803304,0.2459546925566343,C0349,0,0.10224948875255624,0,66.29
DL00159,O00213,D120,V020,H05,2024-12-05 20:07:00,2024-12-06 08:13:18.738888,OnTime,11.73,0,0,5.0,21.25,1.8115942028985506,726.3123148,0.029257386343299822,0.23529411764705882,C0512,0,0.0,0,100.0
DL00160,O00874,D108,V085,H04,2024-06-15 16:06:00,2024-06-15 21:00:31.761224,OnTime,16.67,1,0,5.0,9.13,0.5476904619076185,294.5293537333333,0.030998608064941115,0.5476451259583789,C0360,0,0.05998800239952009,0,99.29
DL00161,O00624,D055,V098,H01,2025-04-13 04:37:00,2025-04-14 05:10:40.320423,OnTime,16.98,0,0,4.28,11.8,0.6949352179034158,1473.67200705,0.008007209164284303,0.36271186440677966,C0117,1,0.0,0,95.5
DL00162,O00854,D122,V071,H02,2024-09-01 04:30:00,2024-09-01 10:10:41.965568,OnTime,25.94,0,0,4.84,11.4,0.43947571318427137,340.69942613333336,0.03346057881394431,0.4245614035087719,C0343,0,0.0,0,99.0
DL00163,O01007,D121,V056,H07,2024-09-24 08:50:00,2024-09-25 09:30:25.927484,Delayed,9.31,0,0,2.51,8.76,0.9409237379162191,1480.4321247333332,0.005917191240076554,0.2865296803652968,C0556,0,0.0,0,59.44
DL00164,O00066,D045,V120,H03,2024-06-21 11:36:00,2024-06-21 14:46:30.898358,OnTime,17.31,0,0,3.9,17.53,1.0127094165222417,190.51497263333334,0.09201376541537437,0.2224757558471192,C0421,0,0.0,0,93.12
DL00165,O00852,D006,V022,H03,2025-07-13 18:06:00,2025-07-14 04:22:13.713354,Delayed,8.64,0,1,4.55,2.5,0.28935185185185186,616.2285559,0.004056936304012652,1.8199999999999998,C0599,0,0.0,1,72.19
DL00166,O00904,D091,V017,H04,2024-05-25 20:26:00,2024-05-26 10:51:28.099016,Failed,24.07,0,0,2.08,13.51,0.5612796011632738,865.4683169333333,0.01561004572399693,0.153960029607698,C0618,1,0.0,0,56.75
DL00167,O00932,D116,V069,H08,2024-10-01 07:37:00,2024-10-01 19:14:50.088103,Failed,19.44,0,0,2.56,13.3,0.684156378600823,697.8348017166667,0.01905895201454862,0.19248120300751878,C0221,1,0.0,0,59.75
DL00168,O00126,D100,V066,H01,2024-05-26 09:29:00,2024-05-27 03:28:20.235783,Delayed,30.51,2,0,4.3,18.34,0.6011143887250081,1079.33726305,0.016991908486671422,0.23446019629225737,C0146,0,0.06555227794165847,0,69.85
DL00169,O00996,D037,V115,H07,2025-04-26 07:29:00,2025-04-26 07:46:10.119404,OnTime,10.5,2,0,4.08,10.38,0.9885714285714287,17.168656733333332,0.6045901063329548,0.39306358381502887,C0238,0,0.19047619047619047,0,91.99
DL00170,O00363,D020,V093,H04,2025-06-04 03:57:00,2025-06-04 05:40:45.827408,OnTime,10.59,0,0,4.07,10.74,1.0141643059490086,103.76379013333333,0.10350431481154866,0.3789571694599628,C0230,0,0.0,0,94.19
DL00171,O01055,D096,V085,H07,2025-08-13 19:47:00,2025-08-13 23:52:05.486628,OnTime,23.42,1,0,4.35,13.6,0.5807002561912894,245.0914438,0.05548949318319695,0.31985294117647056,C0621,0,0.04269854824935952,0,95.43
DL00172,O00127,D132,V106,H06,2025-11-08 04:29:00,2025-11-08 16:24:08.173876,Delayed,13.58,2,1,4.36,11.2,0.8247422680412371,715.1362312666666,0.015661351656260356,0.38928571428571435,C0572,0,0.14727540500736377,1,69.25
DL00173,O00459,D131,V026,H08,2025-11-28 08:52:00,2025-11-29 15:17:47.295669,Delayed,15.37,0,0,3.88,6.1,0.39687703318152245,1825.78826115,0.0033410226858167132,0.6360655737704918,C0478,0,0.0,0,68.0
DL00174,O00162,D020,V066,H07,2025-12-14 04:21:00,2025-12-14 14:45:39.043652,OnTime,9.9,2,0,4.18,9.86,0.9959595959595958,624.6507275333333,0.015784821125456608,0.4239350912778905,C0476,1,0.20202020202020202,0,92.48
DL00175,O00583,D036,V118,H03,2025-04-17 21:40:00,2025-04-18 00:57:45.636508,OnTime,15.62,1,0,3.93,9.26,0.5928297055057619,197.76060846666667,0.046824289588291844,0.4244060475161987,C0469,0,0.06402048655569782,0,92.55
DL00176,O01200,D061,V116,H05,2024-02-23 08:31:00,2024-02-23 13:20:44.267798,OnTime,16.02,0,0,4.36,16.67,1.040574282147316,289.73779663333335,0.05753477866436627,0.2615476904619076,C0433,0,0.0,0,96.0
DL00177,O00164,D123,V045,H01,2024-03-23 14:11:00,2024-03-24 11:34:32.627966,OnTime,8.31,0,0,4.85,9.58,1.1528279181708785,1283.5437994333333,0.007463711019623512,0.5062630480167014,C0622,0,0.0,0,99.06
DL00178,O01166,D024,V052,H05,2025-09-22 12:46:00,2025-09-22 22:06:17.558019,Failed,13.01,2,1,3.36,6.79,0.5219062259800153,560.29263365,0.012118667268150331,0.49484536082474223,C0053,1,0.15372790161414296,1,62.92
DL00179,O00493,D016,V094,H08,2024-05-20 04:07:00,2024-05-20 19:35:01.117107,Delayed,9.15,1,0,2.32,12.14,1.326775956284153,928.01861845,0.01308163409509664,0.19110378912685336,C0370,0,0.1092896174863388,0,56.95
DL00180,O00137,D135,V054,H08,2025-03-14 19:37:00,2025-03-15 06:15:52.917076,OnTime,19.65,0,0,4.25,14.94,0.7603053435114504,638.8819512666666,0.023384601756833958,0.28447121820615795,C0295,0,0.0,0,95.31
DL00181,O00450,D073,V014,H02,2024-08-25 23:47:00,2024-08-25 23:58:42.961492,OnTime,12.74,1,0,5.0,14.37,1.1279434850863421,11.716024866666666,1.2265252219534095,0.3479471120389701,C0527,0,0.07849293563579278,0,99.07
DL00182,O00096,D071,V102,H04,2024-07-13 18:06:00,2024-07-13 18:46:16.627804,OnTime,7.62,0,0,4.64,14.41,1.8910761154855642,40.277130066666665,0.35777127059819264,0.32199861207494795,C0441,0,0.0,0,97.75
DL00183,O00808,D049,V065,H05,2024-09-06 07:26:00,2024-09-06 12:08:53.674289,OnTime,15.14,0,0,4.23,13.23,0.8738441215323646,282.8945714833333,0.04676653896407285,0.3197278911564626,C0598,0,0.0,0,95.19
DL00184,O01005,D023,V096,H07,2025-05-01 19:42:00,2025-05-03 02:37:43.403054,Failed,13.78,0,0,2.96,13.86,1.0058055152394776,1855.7233842333333,0.007468785551638705,0.21356421356421357,C0104,1,0.0,0,62.25
DL00185,O01217,D008,V065,H01,2024-01-26 00:13:00,2024-01-26 11:26:56.498085,OnTime,15.39,3,0,4.76,13.61,0.8843404808317088,673.94163475,0.02019462709860425,0.34974283614988977,C0263,0,0.1949317738791423,0,96.19
DL00186,O00798,D006,V081,H06,2024-01-14 04:23:00,2024-01-14 07:07:14.801241,OnTime,14.26,1,0,4.91,4.79,0.3359046283309958,164.24668735,0.029163449670024655,1.0250521920668059,C0547,0,0.07012622720897616,0,98.6
DL00187,O00439,D111,V069,H05,2024-03-05 22:08:00,2024-03-06 15:17:27.866312,Failed,17.61,1,0,1.53,16.92,0.960817717206133,1029.4644385333334,0.016435730430966355,0.09042553191489361,C0577,1,0.05678591709256105,0,52.64
DL00188,O00739,D008,V075,H08,2025-04-13 23:14:00,2025-04-14 09:05:27.436648,OnTime,5.37,0,0,5.0,5.73,1.0670391061452515,591.4572774666667,0.009687935575909676,0.8726003490401395,C0144,0,0.0,0,100.0
DL00189,O01227,D011,V118,H06,2024-11-05 11:52:00,2024-11-05 18:23:23.067031,Failed,14.51,1,0,2.43,12.83,0.8842177808407995,391.3844505166667,0.032781067267907846,0.18939984411535465,C0282,1,0.06891798759476224,0,58.12
DL00190,O00875,D039,V003,H07,2025-10-31 23:21:00,2025-11-01 08:44:27.167343,OnTime,2.25,0,0,4.79,7.74,3.44,563.45278905,0.013736732074837887,0.6188630490956072,C0027,0,0.0,0,98.69
DL00191,O00755,D161,V006,H08,2025-08-21 05:02:00,2025-08-21 12:04:57.236329,OnTime,13.55,0,0,3.48,21.6,1.5940959409594095,422.95393881666666,0.05106939081932211,0.1611111111111111,C0014,0,0.0,0,90.5
DL00192,O00118,D095,V112,H04,2025-08-18 22:16:00,2025-08-19 03:23:10.590397,OnTime,14.13,0,0,4.64,16.49,1.1670205237084217,307.17650661666664,0.05368249083116987,0.2813826561552456,C0087,0,0.0,0,97.75
DL00193,O00032,D017,V013,H08,2025-09-16 00:28:00,2025-09-15 23:38:00.000000,OnTime,14.01,4,0,3.54,9.08,0.648108493932905,-50.0,,0.3898678414096916,C0297,0,0.28551034975017847,0,87.48
DL00194,O00422,D053,V110,H01,2025-08-07 09:57:00,2025-08-07 22:44:40.533037,Delayed,8.77,2,0,2.58,9.97,1.136830102622577,767.6755506166667,0.012987257431855413,0.25877632898696085,C0034,0,0.22805017103762829,0,57.17
DL00195,O00462,D162,V028,H06,2025-03-03 20:56:00,2025-03-04 07:39:20.158477,Delayed,13.0,1,0,1.04,10.71,0.8238461538461539,643.3359746166667,0.01664760004503336,0.09710550887021475,C0381,0,0.07692307692307693,0,49.34
DL00196,O00469,D111,V009,H08,2024-09-19 00:27:00,2024-09-19 00:29:59.873621,OnTime,13.83,1,0,3.85,12.41,0.8973246565437455,2.9978936833333334,4.1395730839265195,0.31023368251410155,C0186,1,0.07230657989877079,0,91.95
DL00197,O00478,D163,V053,H02,2025-04-21 00:07:00,2025-04-21 01:03:50.907972,OnTime,11.17,0,0,5.0,2.84,0.2542524619516562,56.8484662,0.04995737246469457,1.7605633802816902,C0521,0,0.0,0,100.0
DL00198,O00465,D156,V111,H04,2024-12-08 07:33:00,2024-12-08 12:46:07.626495,Delayed,8.01,0,0,3.38,10.98,1.3707865168539326,313.12710825,0.035065632168881374,0.30783242258652094,C0149,0,0.0,0,64.88
DL00199,O00821,D086,V088,H05,2025-01-25 03:15:00,2025-01-25 08:28:34.398516,OnTime,24.31,1,0,4.36,18.49,0.7605923488276429,313.5733086,0.05896547790547501,0.23580313683071935,C0266,0,0.04113533525298231,0,95.51
DL00200,O00406,D160,V106,H06,2025-01-05 13:23:00,2025-01-05 14:10:14.767186,OnTime,31.46,2,0,4.38,16.38,0.5206611570247933,47.246119766666666,0.3466951377360835,0.2673992673992674,C0631,0,0.06357279084551812,0,95.37
DL00201,O00008,D036,V041,H03,2024-04-03 20:22:00,2024-04-03 20:46:56.611810,OnTime,14.08,0,0,5.0,12.87,0.9140624999999999,24.943530166666665,0.515965459339787,0.38850038850038854,C0157,0,0.0,0,100.0
DL00202,O01057,D028,V054,H06,2025-03-23 12:38:00,2025-03-23 18:02:58.624138,Delayed,19.31,2,0,3.67,17.41,0.901605385810461,324.97706896666665,0.053573010721521916,0.21079839172889145,C0579,1,0.1035732780942517,0,65.46
DL00203,O00901,D107,V086,H08,2025-12-08 09:18:00,2025-12-08 16:36:10.578825,Delayed,9.36,2,0,4.52,7.69,0.8215811965811967,438.17631375,0.017550012994055866,0.5877763328998699,C0222,0,0.2136752136752137,0,69.46
DL00204,O00025,D108,V062,H08,2025-01-10 22:15:00,2025-01-11 05:19:27.680020,OnTime,11.32,1,0,4.64,15.67,1.3842756183745584,424.4613336666667,0.036917379174767874,0.29610721123165284,C0297,0,0.08833922261484099,0,96.7
DL00205,O00375,D039,V024,H03,2024-09-17 23:26:00,2024-09-18 02:13:34.429413,OnTime,7.16,3,0,4.17,12.58,1.7569832402234637,167.57382355,0.07507139082642243,0.3314785373608903,C0012,0,0.41899441340782123,0,89.84
DL00206,O00634,D045,V107,H02,2024-07-07 14:19:00,2024-07-07 17:45:48.033486,OnTime,17.47,1,0,4.49,15.56,0.8906697195191758,206.8005581,0.07524157643943999,0.288560411311054,C0536,0,0.057240984544934176,0,96.13
DL00207,O01035,D121,V114,H04,2024-03-17 00:24:00,2024-03-17 06:31:20.483060,OnTime,18.52,1,0,4.4,11.28,0.6090712742980562,367.34138433333334,0.030707130971565917,0.39007092198581567,C0508,1,0.05399568034557235,0,95.61
DL00208,O00964,D087,V018,H01,2024-04-13 03:27:00,2024-04-13 22:30:31.511760,Failed,21.73,0,1,3.09,13.36,0.6148182236539346,1143.525196,0.011683170643491444,0.2312874251497006,C0247,1,0.0,1,63.06
DL00209,O01154,D057,V107,H06,2024-09-05 16:29:00,,OnTime,11.22,1,0,4.31,13.88,1.2370766488413547,,,0.3105187319884726,C0588,1,0.08912655971479501,0,94.63
DL00210,O01191,D142,V016,H02,2024-02-19 19:24:00,2024-02-19 23:40:57.531907,Delayed,16.24,3,0,3.43,13.43,0.8269704433497538,256.9588651166667,0.05226517479325882,0.25539836187639614,C0258,0,0.1847290640394089,0,62.99
DL00211,O01017,D102,V006,H08,2025-12-30 15:47:00,2025-12-30 19:01:17.386185,OnTime,12.39,1,0,4.57,13.18,1.0637610976594027,194.28976975,0.06783681928780504,0.34673748103186647,C0201,0,0.08071025020177562,0,96.35
DL00212,O01105,D142,V041,H01,2025-06-18 18:46:00,2025-06-19 18:15:30.156582,Delayed,13.85,1,1,4.29,11.45,0.8267148014440433,1409.5026097,0.008123432990618604,0.37467248908296946,C0239,0,0.07220216606498195,1,69.71
DL00213,O00807,D025,V073,H02,2025-10-16 07:59:00,2025-10-16 10:10:20.184358,OnTime,8.57,0,0,4.33,10.42,1.2158693115519252,131.33640596666666,0.07933824535022382,0.41554702495201534,C0162,0,0.0,0,95.81
DL00214,O00552,D096,V010,H04,2025-11-09 03:20:00,2025-11-09 06:33:06.774900,OnTime,6.09,0,0,3.02,7.3,1.1986863711001643,193.112915,0.03780171823308659,0.4136986301369863,C0341,0,0.0,0,87.62
DL00215,O01042,D100,V102,H06,2024-08-26 13:15:00,2024-08-27 08:07:20.123858,Delayed,22.0,1,0,4.79,19.64,0.8927272727272727,1132.3353976333333,0.017344684305594514,0.24389002036659876,C0571,0,0.045454545454545456,0,73.15
DL00216,O00167,D146,V019,H07,2024-04-27 21:19:00,2024-04-28 19:51:43.999646,OnTime,30.01,0,0,3.37,18.54,0.6177940686437854,1352.7333274333334,0.013705583816122623,0.1817691477885653,C0325,0,0.0,0,89.81
DL00217,O01194,D020,V030,H01,2024-08-08 01:50:00,2024-08-08 01:09:07.153624,OnTime,22.61,1,0,4.41,12.17,0.5382574082264485,-40.88077293333333,,0.36236647493837304,C0229,0,0.044228217602830605,0,95.79
DL00218,O00136,D149,V010,H03,2024-11-27 17:12:00,2024-11-27 22:54:50.864773,Delayed,3.51,1,0,3.27,4.15,1.1823361823361824,342.8477462166667,0.012104498413057553,0.7879518072289156,C0413,1,0.2849002849002849,0,60.8
DL00219,O00513,D087,V118,H07,2024-08-07 05:33:00,2024-08-07 09:00:38.553343,OnTime,14.41,1,0,4.59,12.65,0.8778625954198473,207.64255571666666,0.06092200106254343,0.3628458498023715,C0202,0,0.06939625260235947,0,96.61
